1635596675.934434,0
1635596675.946863,0
1635596675.967627,0
1635596675.980281,0
1635596675.992685,0
1635596676.005235,0
1635596676.022122,0
1635596676.040181,0
1635596676.052696,0
1635596676.065754,0
1635596676.077862,0
1635596676.097226,0
1635596676.110792,0
1635596676.130071,0
1635596676.143411,0
1635596676.160517,0
1635596676.178823,0
1635596676.191322,0
1635596676.204229,0
1635596676.217410,0
1635596676.230043,0
1635596676.246316,0
1635596676.260660,0
1635596676.272855,0
1635596676.286418,0
1635596676.299572,0
1635596676.322299,0
1635596676.337424,0
1635596676.350209,0
1635596676.370537,0
1635596676.383986,0
1635596676.399616,0
1635596676.412795,0
1635596676.426451,0
1635596676.443500,0
1635596676.459695,0
1635596676.472416,0
1635596676.488804,0
1635596676.501976,0
1635596676.515463,0
1635596676.527891,0
1635596676.548200,0
1635596676.565114,0
1635596676.579001,0
1635596676.591174,0
1635596676.603636,0
1635596676.616074,0
1635596676.628860,0
1635596676.644347,0
1635596676.657148,0
1635596676.672317,0
1635596676.687723,0
1635596676.699601,0
1635596676.711275,0
1635596676.723583,0
1635596676.736425,0
1635596676.748673,0
1635596676.761233,0
1635596676.773783,0
1635596676.786005,0
1635596676.798815,0
1635596676.811384,0
1635596676.823604,0
1635596676.835394,0
1635596676.847503,0
1635596676.860345,0
1635596676.873043,0
1635596676.902809,0
1635596676.915473,0
1635596676.933411,0
1635596676.950280,0
1635596676.967460,0
1635596676.980433,0
1635596676.992488,0
1635596677.007432,0
1635596677.022876,0
1635596677.035298,0
1635596677.048667,0
1635596677.060694,0
1635596677.076948,0
1635596677.089989,0
1635596677.103312,0
1635596677.117744,0
1635596677.129876,0
1635596677.141876,0
1635596677.154860,0
1635596677.167098,0
1635596677.179692,0
1635596677.191795,0
1635596677.203968,0
1635596677.216005,0
1635596677.228320,0
1635596677.242361,0
1635596677.254946,0
1635596677.268324,0
1635596677.280661,0
1635596677.293610,0
1635596677.306271,0
1635596677.319478,0
1635596677.331859,0
1635596677.344798,0
1635596677.357223,0
1635596677.369848,0
1635596677.382430,0
1635596677.394994,0
1635596677.407749,0
1635596677.421674,0
1635596677.435233,0
1635596677.447595,0
1635596677.459554,0
1635596677.471707,0
1635596677.484046,0
1635596677.497038,0
1635596677.509663,0
1635596677.522858,0
1635596677.535506,0
1635596677.548427,0
1635596677.560464,0
1635596677.573090,0
1635596677.585833,0
1635596677.598840,0
1635596677.612229,0
1635596677.625019,0
1635596677.638291,0
1635596677.651005,0
1635596677.670997,0
1635596677.688807,0
1635596677.701608,0
1635596677.716017,0
1635596677.728613,0
1635596677.742026,0
1635596677.754964,0
1635596677.767956,0
1635596677.791302,0
1635596677.805996,0
1635596677.819040,0
1635596677.832030,0
1635596677.843913,0
1635596677.856301,0
1635596677.868260,0
1635596677.880392,0
1635596677.892696,0
1635596677.905273,0
1635596677.920741,0
1635596677.939285,0
1635596677.951926,0
1635596677.964726,0
1635596677.976528,1
1635596677.988615,0
1635596678.000427,0
1635596678.012334,0
1635596678.024745,0
1635596678.036743,0
1635596678.048889,0
1635596678.061551,0
1635596678.073596,0
1635596678.086955,0
1635596678.102674,0
1635596678.115530,0
1635596678.129325,0
1635596678.141382,0
1635596678.154821,0
1635596678.167630,0
1635596678.180413,0
1635596678.193389,0
1635596678.205615,0
1635596678.220253,0
