1635596192.116643,0
1635596192.128924,0
1635596192.141160,0
1635596192.154562,0
1635596192.168368,0
1635596192.180822,0
1635596192.193724,0
1635596192.207014,0
1635596192.220173,0
1635596192.232023,0
1635596192.245003,0
1635596192.257175,0
1635596192.269213,0
1635596192.281921,0
1635596192.297497,0
1635596192.309471,0
1635596192.322088,0
1635596192.336559,0
1635596192.349502,0
1635596192.362303,0
1635596192.375523,0
1635596192.388955,0
1635596192.401354,0
1635596192.413927,0
1635596192.427545,0
1635596192.440064,0
1635596192.452426,0
1635596192.464691,0
1635596192.477923,0
1635596192.491088,0
1635596192.504484,0
1635596192.517209,0
1635596192.529634,0
1635596192.541840,0
1635596192.553919,0
1635596192.566649,0
1635596192.580016,0
1635596192.593320,0
1635596192.606903,0
1635596192.619370,0
1635596192.631943,0
1635596192.644802,0
1635596192.657295,0
1635596192.670373,0
1635596192.683449,0
1635596192.696706,0
1635596192.709737,0
1635596192.722696,0
1635596192.734322,0
1635596192.746737,0
1635596192.761089,0
1635596192.773838,0
1635596192.787390,0
1635596192.801221,0
1635596192.814205,0
1635596192.828810,0
1635596192.841530,0
1635596192.854211,0
1635596192.868035,0
1635596192.881736,0
1635596192.894099,0
1635596192.906988,0
1635596192.921417,0
1635596192.934849,0
1635596192.946844,0
1635596192.959166,0
1635596192.972709,0
1635596192.985067,0
1635596192.997856,0
1635596193.011369,0
1635596193.024006,0
1635596193.036967,0
1635596193.049083,0
1635596193.060830,0
1635596193.072758,0
1635596193.086251,0
1635596193.097917,0
1635596193.110782,0
1635596193.123890,0
1635596193.137237,0
1635596193.150180,0
1635596193.162427,0
1635596193.175371,0
1635596193.188531,0
1635596193.201000,0
1635596193.213592,0
1635596193.226912,0
1635596193.239227,0
1635596193.251857,0
1635596193.264277,0
1635596193.277167,0
1635596193.290767,0
1635596193.304289,0
1635596193.317275,0
1635596193.330456,0
1635596193.344686,0
1635596193.357764,0
1635596193.369703,0
1635596193.381627,0
1635596193.395029,0
1635596193.406838,0
1635596193.419559,0
1635596193.432073,0
1635596193.444417,0
1635596193.457561,0
1635596193.470031,0
1635596193.482447,0
1635596193.494949,0
1635596193.507172,0
1635596193.519327,0
1635596193.532545,0
1635596193.546279,0
1635596193.558552,0
1635596193.571320,0
1635596193.584445,0
1635596193.596979,0
1635596193.610146,0
1635596193.622476,0
1635596193.636196,0
1635596193.648113,0
1635596193.660937,0
1635596193.677364,0
1635596193.690174,0
1635596193.702236,0
1635596193.716261,0
1635596193.730250,0
1635596193.743712,0
1635596193.756302,0
1635596193.768599,0
1635596193.781519,0
1635596193.794834,0
1635596193.808973,0
1635596193.821922,0
1635596193.834834,0
1635596193.848626,0
1635596193.861466,0
1635596193.873881,0
1635596193.885914,0
1635596193.898528,0
1635596193.912089,0
1635596193.925447,0
1635596193.937918,0
1635596193.950978,0
1635596193.963949,0
1635596193.976098,0
1635596193.988602,0
1635596194.002179,0
1635596194.014765,0
1635596194.027409,0
1635596194.040660,0
1635596194.054490,0
1635596194.067604,0
1635596194.080399,0
1635596194.093000,0
1635596194.106261,0
