1635597014.890914,0
1635597014.906398,0
1635597014.928889,0
1635597014.949347,0
1635597014.964040,0
1635597014.976624,0
1635597014.989136,0
1635597015.002686,0
1635597015.017890,0
1635597015.031487,0
1635597015.043391,0
1635597015.056871,0
1635597015.070291,0
1635597015.083811,0
1635597015.096924,0
1635597015.111150,0
1635597015.127733,0
1635597015.154232,0
1635597015.169914,0
1635597015.189192,0
1635597015.202299,0
1635597015.214883,0
1635597015.231041,0
1635597015.250090,0
1635597015.262909,0
1635597015.277469,0
1635597015.290252,0
1635597015.304284,0
1635597015.321639,0
1635597015.335446,0
1635597015.353876,0
1635597015.374035,0
1635597015.389673,0
1635597015.401594,0
1635597015.414890,0
1635597015.427732,0
1635597015.445029,0
1635597015.465027,0
1635597015.479673,0
1635597015.494115,0
1635597015.506570,0
1635597015.518991,0
1635597015.531994,0
1635597015.544616,0
1635597015.557332,0
1635597015.569859,0
1635597015.583124,0
1635597015.596338,0
1635597015.608759,0
1635597015.622219,0
1635597015.634267,1
1635597015.647265,0
1635597015.660275,0
1635597015.673245,0
1635597015.689727,0
1635597015.704733,0
1635597015.720034,0
1635597015.735060,1
1635597015.750343,0
1635597015.762352,0
1635597015.779968,0
1635597015.800981,0
1635597015.813143,0
1635597015.825100,0
1635597015.837477,0
1635597015.849830,0
1635597015.862811,0
1635597015.875798,0
1635597015.888597,0
1635597015.900565,0
1635597015.912582,0
1635597015.924325,0
1635597015.937263,0
1635597015.950410,0
1635597015.964351,0
1635597015.977270,0
1635597015.989488,0
1635597016.001832,1
1635597016.017410,0
1635597016.037844,0
1635597016.049863,0
1635597016.063862,0
1635597016.076996,0
1635597016.089390,0
1635597016.101589,0
1635597016.116266,0
1635597016.129237,0
1635597016.144222,0
1635597016.156776,0
1635597016.168755,0
1635597016.182656,0
1635597016.195872,0
1635597016.208709,0
1635597016.226803,0
1635597016.245051,0
1635597016.263357,0
1635597016.278051,0
1635597016.290542,0
1635597016.304546,0
1635597016.316486,0
1635597016.329357,0
1635597016.348478,0
1635597016.361254,0
1635597016.373337,0
1635597016.386899,0
1635597016.399312,0
1635597016.411980,0
1635597016.426710,0
1635597016.446167,0
1635597016.462030,0
1635597016.476141,0
1635597016.490141,0
1635597016.502968,0
1635597016.522657,0
1635597016.543848,0
1635597016.562528,0
1635597016.575243,0
1635597016.589158,0
1635597016.604290,0
1635597016.622093,0
1635597016.647862,0
1635597016.660802,0
1635597016.679610,0
1635597016.696307,0
1635597016.708127,0
1635597016.721352,0
1635597016.741618,0
1635597016.762704,0
1635597016.778904,0
1635597016.794911,0
1635597016.807564,0
1635597016.821428,0
1635597016.833915,0
1635597016.847416,0
1635597016.861828,0
1635597016.876809,0
1635597016.893956,0
1635597016.906977,0
1635597016.920480,0
1635597016.932711,0
1635597016.957048,0
1635597016.974888,0
1635597016.992806,0
1635597017.007241,0
1635597017.027892,0
1635597017.047551,0
1635597017.062945,0
1635597017.079669,0
1635597017.092991,0
1635597017.105799,0
1635597017.118990,0
1635597017.131457,0
1635597017.145247,0
1635597017.162848,0
1635597017.176668,0
1635597017.190076,0
1635597017.204112,0
1635597017.216450,0
1635597017.228832,0
1635597017.242043,0
1635597017.270730,0
1635597017.282494,0
1635597017.296015,0
1635597017.310677,0
1635597017.322920,0
1635597017.335559,0
1635597017.351521,0
1635597017.372914,0
1635597017.386269,0
